411,20,1,68,9571,1,3,4,1,1,3,1,20,3,3,1,1,5,3,1958,1958,1,1,5,5,1,0,1,3,1,2,3,2,7,0,1,0,1276,1276,1,5,1,3,1276,0,0,1276,0,0,1,0,3,1,1,5,6,0,5,1,1958,2,1,350,1,1,1,0,0,0,0,0,0,1,1,1,0,6,2009,6,2,60000
637,30,2,51,6120,1,3,4,1,1,3,1,9,3,3,4,1,2,3,1936,1950,1,1,3,3,1,0,4,3,3,2,3,2,7,0,1,0,264,264,4,3,2,3,800,0,0,800,0,0,1,0,1,1,4,4,3,1,6,7,1,4,0,0,5,5,2,0,0,0,0,0,0,1,1,1,0,1,2009,4,1,60000
1101,30,1,60,8400,1,3,4,3,1,3,1,24,3,3,1,1,2,5,1920,1950,1,1,14,14,1,0,1,1,1,2,3,2,6,290,1,0,0,290,1,5,2,2,438,0,0,438,0,0,1,0,1,1,4,3,1,0,5,2,1930,2,1,246,1,1,2,0,0,0,0,0,0,1,1,1,0,1,2009,1,1,60000
376,30,1,1,10020,1,3,1,2,1,3,3,20,3,3,1,1,1,1,1922,1950,1,1,14,14,1,0,4,3,3,4,5,1,3,350,1,0,333,683,1,2,2,3,904,0,0,904,1,0,0,1,1,1,4,4,3,0,5,7,1,4,0,0,5,5,1,0,0,0,0,0,0,1,1,1,0,3,2009,1,1,61000
463,20,1,60,8281,1,3,1,1,1,3,1,10,3,3,4,1,5,5,1965,1965,1,1,1,1,1,0,1,1,1,2,1,2,6,553,2,311,0,864,1,2,1,1,864,0,0,864,0,0,1,0,3,1,1,5,1,1,6,2,1965,2,1,360,1,1,1,0,0,236,0,0,0,1,4,1,0,12,2009,1,1,62383
1433,30,1,60,10800,1,2,4,1,1,3,1,8,3,3,4,1,4,6,1927,2007,1,1,14,14,1,0,1,1,3,2,1,2,7,0,1,0,656,656,1,5,1,1,968,0,0,968,0,0,2,0,4,1,1,5,1,0,5,2,1928,2,1,216,2,3,1,0,0,0,0,0,0,1,1,1,0,8,2007,1,1,64500
875,50,2,52,5720,1,3,4,1,1,3,1,8,1,3,1,3,5,6,1941,1950,1,1,14,14,1,0,1,1,1,2,1,2,7,0,1,0,676,676,1,1,1,1,676,455,0,1131,0,0,1,1,3,1,1,5,1,0,5,2,1941,2,1,200,1,1,1,26,0,0,0,0,0,1,1,1,0,8,2009,8,2,66500
621,30,1,45,8248,1,2,4,1,1,3,1,20,3,3,2,1,3,3,1914,1950,1,1,13,13,1,0,1,1,3,2,1,2,3,41,1,0,823,864,1,5,2,2,864,0,0,864,1,0,1,0,2,1,1,5,1,0,5,7,1,4,0,0,5,5,2,0,0,100,0,0,0,1,1,1,0,9,2008,1,1,67000
1280,50,4,60,7500,1,3,4,1,1,3,1,14,3,3,1,3,4,4,1920,1950,1,1,1,1,1,0,1,4,1,2,1,2,7,0,1,0,698,698,1,5,1,3,698,430,0,1128,0,0,1,0,2,1,1,6,1,0,5,2,1980,1,2,528,1,1,1,30,0,164,0,0,0,1,1,1,0,4,2010,1,2,68400
265,30,2,30,5232,1,2,3,3,1,3,1,8,1,3,1,1,5,5,1925,2004,1,1,14,14,1,0,1,1,3,4,1,2,7,0,1,0,680,680,1,2,2,4,764,0,0,764,0,0,1,0,2,1,1,4,1,0,5,2,1965,2,2,504,1,1,2,0,0,0,0,0,0,1,1,1,0,6,2008,1,1,73000
916,160,2,21,2001,1,3,4,1,1,3,1,15,3,3,1,2,4,5,1970,1970,1,1,8,8,2,80,1,1,1,2,1,2,7,0,1,0,546,546,1,3,1,1,546,546,0,1092,0,0,1,1,3,1,1,6,1,0,5,1,1970,2,1,286,1,1,1,0,0,0,0,0,0,1,1,1,0,1,2007,4,1,75000
615,180,2,21,1491,1,3,4,1,1,3,1,15,3,3,1,6,4,6,1972,1972,1,1,8,8,1,0,1,1,1,1,1,3,4,150,4,480,0,630,1,1,1,1,630,0,0,630,1,0,1,0,1,1,1,3,1,0,5,7,1,4,0,0,5,5,1,96,24,0,0,0,0,1,1,1,0,5,2010,1,1,75500
384,45,5,60,9000,1,3,4,1,1,1,1,13,3,3,1,4,6,3,1928,1950,1,1,14,14,1,0,1,1,3,4,3,2,7,0,1,0,784,784,1,5,2,3,784,0,0,784,0,0,1,0,2,1,1,5,1,0,5,2,1950,2,2,360,2,3,2,0,0,91,0,0,0,1,1,1,0,10,2009,1,1,76000
251,30,1,55,5350,1,3,1,1,1,3,1,9,3,3,1,1,3,2,1940,1966,1,1,14,11,1,0,1,5,1,2,1,2,7,0,1,0,728,728,1,1,1,1,1306,0,0,1306,0,0,1,0,3,1,4,6,6,0,5,7,1,4,0,0,5,5,1,263,0,0,0,0,0,1,4,2,450,5,2010,1,1,76500
330,70,2,60,6402,1,3,4,1,1,1,1,14,3,3,1,2,5,5,1920,1950,1,1,14,15,1,0,1,1,2,2,1,4,7,0,1,0,596,596,1,5,2,1,596,596,0,1192,0,0,1,0,3,1,1,6,1,0,5,2,1920,2,1,189,2,3,2,0,0,137,0,0,0,1,4,1,0,7,2009,1,1,78000
156,50,1,60,9600,1,3,4,1,1,1,1,20,1,3,1,3,6,5,1924,1950,1,1,14,14,1,0,1,1,3,2,1,2,7,0,1,0,572,572,4,3,2,2,572,524,0,1096,0,0,1,0,2,1,1,5,1,0,5,7,1,4,0,0,5,5,2,0,8,128,0,0,0,1,1,1,0,4,2008,1,1,79000
243,50,2,63,5000,1,3,4,1,1,1,1,8,3,3,1,3,5,4,1900,1950,1,1,14,14,1,0,1,1,3,2,1,2,7,0,1,0,540,540,1,2,2,3,889,551,0,1440,0,0,1,0,3,1,1,6,1,0,5,1,1940,2,1,352,2,1,1,0,0,77,0,0,0,1,1,1,0,4,2006,1,1,79000
1327,30,5,70,4270,1,3,4,3,1,3,2,20,3,3,1,1,3,6,1931,2006,1,1,1,1,1,0,1,1,3,2,1,2,6,544,1,0,0,544,1,1,1,1,774,0,0,774,0,0,1,0,3,1,2,6,1,0,5,7,1,4,0,0,5,5,1,0,0,286,0,0,0,1,1,1,0,5,2007,1,1,79000
590,40,2,50,9100,1,3,4,1,1,3,1,9,7,2,1,1,5,6,1930,1960,1,1,2,2,1,0,1,1,3,2,1,2,7,0,1,0,742,742,1,5,1,3,779,0,156,935,0,0,1,0,2,1,1,4,1,0,5,2,1988,2,1,308,1,1,3,0,0,0,0,0,0,1,1,2,600,8,2008,1,1,79500
432,50,2,60,5586,1,3,1,3,1,3,1,8,2,3,1,3,6,7,1920,1998,1,1,1,1,1,0,1,1,3,2,1,2,7,0,1,0,901,901,1,2,1,1,1088,110,0,1198,0,0,1,0,4,1,1,7,1,0,5,7,1,4,0,0,5,5,2,0,98,0,0,0,0,1,2,1,0,9,2008,1,2,79900
936,30,1,52,5825,1,3,1,1,1,3,1,9,3,3,3,1,4,5,1926,1953,1,1,1,1,2,108,1,4,2,4,1,4,7,0,1,0,600,600,1,2,1,1,747,0,0,747,0,0,1,0,1,1,1,5,1,0,5,2,1953,2,2,528,1,1,1,0,0,32,0,0,0,1,1,1,0,6,2006,4,1,79900
69,30,2,47,4608,1,3,4,1,1,1,1,8,1,3,1,1,4,6,1945,1950,1,1,1,1,1,0,1,4,1,2,1,2,7,0,1,0,747,747,1,5,1,1,747,0,0,747,0,0,1,0,2,1,1,4,1,0,5,1,1945,2,1,220,1,1,1,0,0,0,0,0,0,1,1,1,0,6,2010,1,1,80000
1040,180,2,21,1477,1,3,4,1,1,3,1,15,3,3,1,6,4,4,1970,1970,1,1,8,8,1,0,1,1,1,1,1,3,2,509,1,0,121,630,1,5,1,1,630,0,0,630,1,0,1,0,1,1,1,3,1,0,5,1,1970,2,1,286,1,1,1,0,0,0,0,0,0,1,1,1,0,4,2009,4,1,80000
1144,20,1,1,9000,1,3,4,1,1,3,1,10,3,3,4,1,5,3,1959,1959,1,1,14,11,1,0,1,1,1,2,1,2,2,288,1,0,718,1006,1,5,1,1,1006,0,0,1006,0,0,1,0,3,1,1,5,1,0,5,7,1,4,0,0,5,5,1,0,24,0,0,0,0,1,1,1,0,7,2008,4,1,80000
1145,190,1,60,12180,1,3,4,1,1,3,1,20,3,3,1,3,4,4,1941,1950,1,1,1,1,1,0,1,3,3,1,1,2,3,348,1,0,324,672,4,3,2,3,672,252,0,924,1,0,1,0,2,1,4,5,1,0,5,2,1941,2,1,280,1,1,1,0,0,0,0,0,0,1,2,1,0,7,2010,1,1,80000
1219,50,2,52,6240,1,3,4,1,1,3,1,9,3,3,1,3,4,5,1947,1950,1,1,3,3,1,0,1,1,4,5,4,5,5,0,6,0,0,0,1,2,2,1,672,240,0,912,0,0,1,0,2,1,1,3,1,0,5,7,1,4,0,0,5,5,2,0,0,0,0,0,0,1,1,1,0,7,2006,8,1,80500
387,50,1,58,8410,1,3,4,1,1,2,1,20,2,3,1,3,5,3,1910,1996,4,1,14,2,1,0,1,3,2,2,1,2,7,0,1,0,658,658,1,5,1,1,658,526,0,1184,0,0,1,0,5,1,1,8,1,0,5,7,1,4,0,0,5,5,2,0,151,0,0,0,0,1,1,1,0,5,2006,4,3,81000
435,180,2,21,1890,1,3,4,1,1,3,1,15,3,3,1,6,4,7,1972,1972,1,1,8,8,1,0,1,4,1,1,1,3,1,495,1,0,135,630,1,2,1,1,630,0,0,630,1,0,1,0,1,1,1,3,1,0,5,7,1,4,0,0,5,5,1,88,0,0,0,0,0,1,1,1,0,6,2008,1,1,81000
1062,30,4,120,18000,2,3,4,2,1,3,1,14,3,3,1,1,3,4,1935,1950,1,1,1,1,1,0,4,1,1,2,1,2,7,0,1,0,894,894,1,5,1,1,894,0,0,894,0,0,1,0,2,1,1,6,1,0,5,2,1994,1,3,1248,1,1,1,0,20,0,0,0,0,1,1,2,560,8,2008,1,1,81000
40,90,1,65,6040,1,3,4,1,1,3,1,20,3,3,1,1,4,5,1955,1955,1,1,3,11,1,0,1,1,2,5,4,5,5,0,6,0,0,0,1,5,2,4,1152,0,0,1152,0,0,2,0,2,2,4,6,1,0,5,7,1,4,0,0,5,5,2,0,0,0,0,0,0,1,1,1,0,6,2008,1,3,82000
342,20,5,60,8400,1,3,4,1,1,3,1,13,2,3,1,1,4,4,1950,1950,1,1,14,3,1,0,4,3,1,2,3,2,7,0,1,0,721,721,1,2,1,1,841,0,0,841,0,0,1,0,2,1,1,4,1,0,5,6,1950,2,1,294,1,1,2,250,0,24,0,0,0,1,1,1,0,9,2009,1,1,82000
1001,20,1,74,10206,1,3,4,1,1,1,1,20,3,3,1,1,3,3,1952,1952,3,6,5,5,1,0,1,1,4,5,4,5,5,0,6,0,0,0,3,3,2,2,944,0,0,944,0,0,1,0,2,1,4,4,2,0,5,2,1956,2,2,528,1,3,1,0,0,0,0,0,0,1,1,1,0,7,2009,1,1,82000
309,30,1,1,12342,1,3,1,1,1,3,1,20,3,3,1,1,4,5,1940,1950,1,1,2,2,1,0,1,1,1,2,1,2,3,262,1,0,599,861,1,1,1,1,861,0,0,861,0,0,1,0,1,1,1,4,1,0,5,2,1961,2,2,539,1,1,1,158,0,0,0,0,0,1,1,1,0,3,2009,1,1,82500
633,20,1,85,11900,1,3,4,1,1,3,1,6,3,3,1,1,7,5,1977,1977,2,1,11,11,2,209,1,4,1,2,1,2,1,822,1,0,564,1386,1,5,1,1,1411,0,0,1411,0,0,2,0,3,1,1,6,1,1,1,1,1977,3,2,544,1,1,1,192,0,0,0,0,0,1,1,1,0,4,2009,1,5,82500
1324,30,1,50,5330,1,3,4,4,1,3,1,9,3,3,3,1,4,7,1940,1950,2,1,2,2,1,0,4,1,1,2,1,2,4,280,1,0,140,420,1,2,1,1,708,0,0,708,0,0,1,0,2,1,4,5,1,0,5,7,1,4,0,0,5,5,1,164,0,0,0,0,0,1,1,1,0,12,2009,9,1,82500
99,30,1,85,10625,1,3,4,1,1,1,1,20,3,3,1,1,5,5,1920,1950,1,1,14,14,1,0,1,1,3,2,1,2,1,108,1,0,350,458,1,3,2,1,835,0,0,835,0,0,1,0,2,1,1,5,1,0,5,4,1920,2,1,366,2,1,1,0,0,77,0,0,0,1,1,2,400,5,2010,1,2,83000
1379,160,2,21,1953,1,3,4,1,1,3,1,18,3,3,1,2,6,5,1973,1973,1,1,9,9,2,408,1,1,1,2,3,2,3,309,1,0,174,483,1,5,1,1,483,504,0,987,0,0,1,1,2,1,1,5,1,0,5,2,1973,2,1,264,1,1,1,72,0,0,0,0,0,1,1,1,0,6,2006,1,1,83000
1087,160,2,1,1974,1,3,4,1,1,3,1,15,3,3,1,2,4,5,1973,1973,1,1,8,8,1,0,1,1,1,2,1,2,3,334,1,0,212,546,1,5,1,1,546,546,0,1092,0,0,1,1,3,1,1,6,1,0,5,1,1973,1,1,286,1,1,1,120,96,0,0,0,0,1,1,1,0,5,2010,1,1,83500
1036,20,1,1,11500,1,3,1,1,1,4,1,20,3,3,1,1,4,3,1957,1957,1,1,14,14,1,0,1,4,4,5,4,5,5,0,6,0,0,0,1,1,2,1,845,0,0,845,0,0,1,0,3,1,1,5,1,0,5,2,1957,2,1,290,1,1,2,186,0,0,0,0,0,1,1,1,0,1,2009,1,1,84000
126,190,2,60,6780,1,3,4,1,1,3,1,14,3,3,1,3,6,8,1935,1982,1,1,14,14,1,0,1,3,1,2,1,3,2,490,1,0,30,520,1,2,2,1,520,0,234,754,1,0,1,0,2,1,1,5,1,0,5,7,1,4,0,0,5,5,2,53,0,0,0,0,0,1,1,1,0,6,2006,1,1,84500
650,180,2,21,1936,1,3,4,1,1,3,1,15,3,3,1,6,4,6,1970,1970,1,1,8,8,1,0,1,1,1,1,1,3,3,131,4,499,0,630,1,2,1,1,630,0,0,630,1,0,1,0,1,1,1,3,1,0,5,7,1,4,0,0,5,5,1,0,0,0,0,0,0,1,2,1,0,12,2007,1,1,84500
1454,20,1,90,17217,1,3,4,1,1,3,1,5,3,3,1,1,5,5,2006,2006,1,1,2,2,1,0,1,1,2,1,1,2,7,0,1,0,1140,1140,1,1,1,1,1140,0,0,1140,0,0,1,0,3,1,1,6,1,0,5,7,1,4,0,0,5,5,1,36,56,0,0,0,0,1,1,1,0,7,2006,1,2,84500
1050,20,1,60,11100,1,3,4,2,1,3,1,20,3,3,1,1,4,7,1946,2006,1,1,1,1,1,0,1,1,1,5,4,5,5,0,6,0,0,0,1,1,1,1,930,0,0,930,0,0,1,0,2,1,2,6,1,0,5,2,1946,2,1,308,1,1,1,0,0,0,0,0,0,1,1,1,0,4,2010,1,2,84900
89,50,4,105,8470,1,3,1,1,1,1,1,14,2,2,1,3,3,2,1915,1982,2,1,11,11,1,0,4,3,1,2,3,2,7,0,1,0,1013,1013,1,5,2,1,1013,0,513,1526,0,0,1,0,2,1,4,6,1,0,5,7,1,4,0,0,5,5,2,0,0,156,0,0,0,1,2,1,0,10,2009,4,2,85000
345,160,2,36,2592,1,3,4,1,1,3,1,15,3,3,1,2,5,3,1976,1976,1,1,8,8,1,0,1,1,1,1,1,2,6,129,2,232,175,536,1,5,1,1,536,576,0,1112,0,0,1,1,3,1,1,4,1,0,5,1,1976,2,1,336,1,1,1,182,0,0,0,0,0,1,1,1,0,4,2010,4,1,85000
639,30,1,67,8777,1,3,4,1,1,3,1,20,2,3,5,1,5,7,1910,1950,1,1,1,14,1,0,1,1,1,4,1,2,7,0,1,0,796,796,1,2,1,3,796,0,0,796,0,0,1,0,2,1,1,4,1,0,5,7,1,4,0,0,5,5,3,328,0,164,0,0,0,1,2,1,0,5,2008,4,1,85000
1014,30,2,60,7200,1,3,4,1,1,3,1,8,3,3,1,1,5,4,1910,2006,2,1,1,13,1,0,1,1,3,2,1,2,1,247,7,465,310,1022,3,5,2,1,1022,0,0,1022,1,0,1,0,2,1,1,4,4,0,5,2,1956,2,1,280,1,1,1,0,30,226,0,0,0,1,1,1,0,6,2009,1,1,85000
431,160,2,21,1680,1,3,4,1,1,3,1,18,3,3,1,2,6,5,1971,1971,1,1,9,9,2,232,1,1,1,2,1,2,1,387,1,0,96,483,1,5,1,1,483,504,0,987,0,0,1,1,2,1,1,4,1,0,5,2,1971,2,1,264,1,1,1,0,0,0,0,0,0,1,1,1,0,7,2008,4,2,85400
977,30,1,51,5900,1,3,1,3,1,3,1,9,3,3,1,1,4,7,1923,1958,1,1,14,14,1,0,1,1,2,1,1,2,7,0,1,0,440,440,1,5,1,3,869,0,0,869,0,0,1,0,2,1,4,4,1,0,5,7,1,4,0,0,5,5,1,0,0,0,0,0,0,1,1,1,0,8,2006,1,1,85500
490,180,2,21,1526,1,3,4,1,1,3,1,15,3,3,5,6,4,8,1970,2002,1,1,8,8,1,0,1,4,1,1,1,3,2,515,1,0,115,630,1,5,1,1,630,0,0,630,1,0,1,0,1,1,2,3,1,0,5,1,1970,2,1,286,1,1,1,0,0,0,0,0,0,1,1,1,0,5,2009,1,1,86000
529,30,1,58,9098,1,3,1,1,1,3,1,20,3,3,1,1,4,7,1920,2002,1,1,14,14,1,0,1,1,3,2,1,4,1,348,1,0,180,528,1,1,1,1,605,0,0,605,1,0,1,0,2,1,1,5,1,0,5,7,1,4,0,0,5,5,2,0,0,144,0,0,0,1,1,1,0,7,2007,4,1,86000
1002,30,1,60,5400,1,3,4,1,1,1,1,8,3,3,5,1,5,6,1920,1950,1,1,14,14,1,0,1,1,3,4,1,2,7,0,1,0,691,691,1,1,1,3,691,0,0,691,0,0,1,0,2,1,3,4,1,0,5,2,1920,2,1,216,2,1,2,0,20,94,0,0,0,1,1,1,0,1,2007,1,2,86000
128,45,2,55,4388,1,3,1,3,1,3,1,8,2,3,1,4,5,7,1930,1950,1,1,15,14,1,0,1,4,3,2,1,2,4,116,1,0,556,672,1,1,1,1,840,0,0,840,0,0,1,0,3,1,1,5,1,1,1,7,1,4,0,0,5,5,2,0,0,0,0,0,0,1,1,1,0,6,2007,1,1,87000
326,45,2,50,5000,1,3,4,1,1,3,1,14,6,3,3,4,5,6,1941,1950,1,1,1,1,1,0,1,1,1,2,1,3,3,116,1,0,604,720,1,4,2,2,803,0,0,803,0,0,1,0,2,1,1,5,1,0,5,2,1941,2,2,360,1,1,1,0,0,244,0,0,0,1,1,1,0,12,2007,8,1,87000
677,70,2,60,9600,1,2,4,1,1,3,1,8,3,3,1,2,4,2,1900,1950,1,1,3,13,1,0,1,1,3,2,3,2,7,0,1,0,1095,1095,3,3,2,1,1095,679,0,1774,1,0,2,0,4,2,1,8,5,0,5,3,1920,2,3,779,2,3,2,0,0,90,0,0,0,1,1,1,0,5,2006,1,1,87000
1023,50,2,52,9439,1,3,4,1,1,3,1,8,3,3,1,3,5,5,1930,1950,1,1,14,14,1,0,1,1,1,2,1,2,4,324,1,0,588,912,1,2,1,3,912,336,0,1248,0,0,1,0,2,1,1,6,1,0,5,2,1957,2,1,160,2,3,1,0,0,192,0,0,0,1,1,1,0,3,2007,4,1,87000
343,90,1,1,8544,1,3,4,1,1,3,1,12,3,3,1,1,3,4,1949,1950,1,1,13,13,2,340,1,1,4,5,4,5,5,0,6,0,0,0,6,3,2,3,1040,0,0,1040,0,0,2,0,2,2,1,6,1,0,5,2,1949,2,2,400,1,1,1,0,0,0,0,0,0,1,1,1,0,5,2006,4,1,87500
288,20,1,1,8125,1,3,1,1,1,1,1,12,3,3,1,1,4,4,1971,1971,1,1,9,9,1,0,1,1,1,2,1,2,3,614,1,0,244,858,1,5,1,1,858,0,0,858,0,0,1,0,3,1,1,5,1,0,5,7,1,4,0,0,5,5,1,0,0,0,0,0,0,1,1,1,0,6,2006,1,1,88000
656,160,2,21,1680,1,3,4,1,1,3,1,18,3,3,1,2,6,5,1971,1971,1,1,9,10,2,381,1,1,1,2,1,2,7,0,1,0,525,525,1,5,1,1,525,567,0,1092,0,0,1,1,3,1,1,6,1,0,5,2,1971,2,1,264,1,1,1,0,0,0,0,0,0,1,1,1,0,3,2010,1,5,88000
913,30,2,51,6120,1,3,4,1,1,3,1,9,3,3,1,1,5,7,1925,1950,1,1,1,1,1,0,1,1,3,2,1,2,6,489,1,0,279,768,1,5,2,1,1015,0,0,1015,0,0,1,0,3,1,1,6,2,0,5,2,1925,2,1,450,1,1,1,0,0,112,0,120,0,1,2,2,620,7,2006,1,2,88000
1008,160,2,21,2217,1,3,4,1,1,3,1,15,3,3,1,2,4,4,1970,1970,1,1,8,8,1,0,1,1,1,2,1,2,3,273,5,273,0,546,1,5,1,1,546,546,0,1092,0,0,1,1,3,1,1,6,1,0,5,1,1970,1,1,286,1,1,1,238,0,0,0,0,0,1,1,1,0,8,2009,1,1,88000
697,30,2,50,6000,1,3,4,1,1,3,1,9,3,3,1,1,5,7,1921,1950,1,1,14,15,1,0,1,1,1,2,1,2,4,616,1,0,0,616,1,2,1,1,616,0,0,616,0,0,1,0,2,1,1,4,1,0,5,2,1921,2,1,205,1,1,1,0,0,129,0,0,0,1,1,1,0,6,2006,1,1,89000
480,30,2,50,5925,1,3,4,3,1,3,1,8,3,3,4,1,4,7,1937,2000,2,1,13,13,3,435,1,1,3,4,1,2,6,168,1,0,739,907,1,5,1,1,1131,0,0,1131,0,0,1,0,2,1,1,7,1,0,5,2,1995,2,2,672,1,1,1,0,72,0,0,0,0,1,2,1,0,3,2007,1,4,89471
236,160,2,21,1680,1,3,4,1,1,3,1,18,3,3,1,2,6,3,1971,1971,1,1,9,9,2,604,1,1,1,2,1,2,1,358,1,0,125,483,1,5,1,1,483,504,0,987,0,0,1,1,2,1,1,5,1,0,5,2,1971,2,1,264,1,1,1,0,0,0,0,0,0,1,1,1,0,8,2008,4,1,89500
308,50,2,1,7920,1,2,1,1,1,3,1,14,1,3,1,3,6,7,1920,1950,1,1,1,1,1,0,1,3,1,2,1,2,7,0,1,0,319,319,1,5,1,3,1035,371,0,1406,0,0,1,0,3,1,4,6,1,0,5,7,1,4,0,0,5,5,2,0,144,0,0,0,0,1,2,1,0,3,2008,1,1,89500
18,90,1,72,10791,1,3,4,1,1,3,1,10,3,3,1,1,4,5,1967,1967,1,1,1,1,1,0,1,1,4,5,4,5,5,0,6,0,0,0,1,5,1,1,1296,0,0,1296,0,0,2,0,2,2,1,6,1,0,5,6,1967,2,2,516,1,1,1,0,0,0,0,0,0,1,1,2,500,10,2006,1,1,90000
1063,190,2,85,13600,1,2,4,1,1,3,1,8,3,3,1,2,5,5,1900,1950,1,1,14,14,1,0,1,1,3,2,1,2,7,0,1,0,662,662,1,5,2,1,1422,915,0,2337,0,0,2,0,5,2,1,10,5,0,5,2,1945,2,2,560,1,1,1,0,57,0,0,0,0,1,1,1,0,9,2007,1,1,90000
1413,90,1,60,7200,1,3,4,1,1,3,1,12,3,3,1,1,4,5,1949,1950,1,1,6,12,1,0,1,1,4,5,4,5,5,0,6,0,0,0,6,3,2,2,1040,0,0,1040,0,0,2,0,2,2,1,6,1,0,5,2,1956,2,2,420,1,1,1,0,0,0,0,0,0,1,1,1,0,6,2009,4,1,90000
439,30,1,40,4280,1,3,4,1,1,3,1,3,3,3,5,1,5,6,1913,2002,1,1,15,13,1,0,1,1,2,2,1,2,4,365,1,0,75,440,1,5,2,1,694,0,0,694,0,0,1,0,2,1,2,4,1,1,2,2,1990,2,1,352,4,1,3,0,0,34,0,0,0,1,2,1,0,3,2007,4,1,90350
76,180,2,21,1596,1,3,4,1,1,3,1,15,3,3,1,7,4,5,1973,1973,1,1,8,8,1,0,1,1,1,1,1,1,2,462,1,0,0,462,1,5,1,1,526,462,0,988,1,0,1,0,2,1,1,5,1,0,5,5,1973,2,1,297,1,1,1,120,101,0,0,0,0,1,4,1,0,11,2009,1,1,91000
999,30,2,60,9786,1,3,4,1,1,3,1,14,3,3,1,1,3,4,1922,1950,2,1,14,14,1,0,1,1,3,2,3,2,7,0,1,0,1007,1007,1,3,2,1,1077,0,0,1077,0,0,1,0,3,1,1,6,1,1,2,2,1922,2,1,210,1,3,3,0,100,48,0,0,0,1,1,1,0,5,2006,1,1,91000
1377,30,1,52,6292,1,3,4,3,1,3,1,24,3,3,5,1,6,5,1930,1950,1,1,14,14,1,0,1,1,3,1,1,4,6,384,1,0,384,768,1,5,2,1,790,0,0,790,0,0,1,0,2,1,1,4,1,0,5,2,1925,2,1,160,2,1,1,0,141,0,0,0,0,1,1,1,0,4,2008,4,1,91000
