1483,20,1,100,18494,1,3,1,1,1,1,1,21,3,3,1,1,6,5,2005,2005,1,1,2,2,1,0,2,1,2,1,1,2,7,0,1,0,1324,1324,1,1,1,1,1324,0,0,1324,0,0,2,0,3,1,2,6,1,0,5,1,2005,3,2,430,1,1,1,36,23,0,0,0,0,1,1,1,0,1,2010,1,1
1484,120,1,43,3203,1,3,4,1,1,3,1,16,3,3,5,1,7,5,2006,2006,1,1,2,2,2,14,2,1,2,1,1,3,2,16,1,0,1129,1145,1,1,1,1,1145,0,0,1145,0,0,2,0,2,1,2,6,1,0,5,1,2006,3,2,437,1,1,1,100,116,0,0,0,0,1,1,1,0,1,2010,1,1
1485,80,1,67,13300,1,3,1,1,1,3,1,21,3,3,1,7,7,5,2004,2004,1,1,2,2,1,0,2,1,2,1,1,2,2,326,1,0,58,384,1,1,1,1,744,630,0,1374,1,0,2,1,3,1,2,7,1,1,2,5,2004,3,2,400,1,1,1,100,0,0,0,0,0,1,1,1,0,6,2010,1,1
1486,60,1,63,8577,1,3,1,1,1,3,1,21,3,3,1,2,7,5,2004,2004,1,1,2,2,1,0,2,1,2,1,1,2,7,0,1,0,847,847,1,1,1,1,847,886,0,1733,0,0,2,1,3,1,2,7,1,1,2,5,2004,3,2,433,1,1,1,144,48,0,0,0,0,1,1,1,0,4,2010,1,1
1487,60,1,60,17433,1,3,2,1,1,4,1,4,3,3,1,2,8,5,1998,1998,2,1,2,2,2,114,2,1,2,3,1,2,7,0,1,0,1629,1629,1,1,1,1,1645,830,0,2475,0,0,2,1,4,1,2,7,1,1,1,1,1998,3,3,962,1,1,1,23,172,0,0,256,0,1,1,1,0,1,2010,1,1
1488,20,1,73,8987,1,3,4,1,1,3,1,7,3,3,1,1,8,5,2005,2006,1,1,2,2,2,226,2,1,2,1,1,5,7,0,1,0,1595,1595,1,1,1,1,1595,0,0,1595,0,0,2,0,2,1,2,6,1,1,2,1,2005,1,3,880,1,1,1,144,0,0,0,0,0,1,1,1,0,5,2010,1,1
1489,20,2,92,9215,1,3,4,1,1,3,1,7,3,3,1,1,7,5,2009,2010,2,1,2,2,1,0,2,1,2,1,1,2,7,0,1,0,1218,1218,1,1,1,1,1218,0,0,1218,0,0,2,0,2,1,2,4,1,0,5,1,2009,1,2,676,1,1,1,0,136,0,0,0,0,1,1,1,0,4,2010,2,6
1490,20,2,84,10440,1,3,4,1,1,1,1,7,3,3,1,1,6,5,2005,2005,1,1,2,2,1,0,2,1,2,3,1,2,2,1414,1,0,54,1468,1,1,1,1,1468,0,0,1468,1,0,2,0,2,1,2,6,1,1,2,1,2005,3,2,528,1,1,1,0,102,0,0,216,0,1,1,1,0,5,2010,1,1
1491,60,1,70,11920,1,3,4,1,1,3,1,13,3,3,1,2,7,5,2004,2004,1,1,2,2,2,122,2,1,2,1,1,3,7,0,1,0,831,831,1,1,1,1,831,828,0,1659,0,0,2,1,3,1,2,8,1,0,5,1,2004,1,2,484,1,1,1,144,68,0,0,0,0,1,1,1,0,4,2010,1,1
1492,30,5,70,9800,1,3,4,1,1,1,1,13,2,3,1,1,5,5,1920,1950,1,1,14,14,1,0,1,3,3,2,1,2,7,0,1,0,816,816,1,5,2,3,1012,0,0,1012,0,0,1,0,2,1,1,5,1,0,5,2,1920,2,1,429,1,1,1,121,0,80,0,0,0,1,1,1,0,4,2010,1,1
1493,20,1,39,15410,1,3,1,1,1,4,1,10,8,3,1,1,6,6,1974,2002,2,1,11,11,3,250,1,4,1,2,1,1,3,126,4,859,223,1208,1,1,1,1,1494,0,0,1494,1,0,2,0,3,1,1,7,1,2,4,1,1974,3,2,461,1,1,1,296,0,186,0,0,0,1,3,1,0,4,2010,1,2
1494,60,1,85,13143,1,3,1,1,1,3,1,4,3,3,1,2,8,5,1993,1993,1,1,9,10,2,504,2,1,2,1,1,2,4,250,4,981,0,1231,1,1,1,1,1251,1098,0,2349,1,0,2,1,4,1,2,9,1,1,1,1,1993,1,3,762,1,1,1,32,130,0,0,0,0,1,1,1,0,6,2010,1,1
1495,60,1,88,11134,1,3,4,1,1,3,1,4,3,3,1,2,8,5,1992,1993,1,1,9,9,2,180,2,1,2,1,1,2,2,1129,1,0,261,1390,1,1,1,1,1402,823,0,2225,1,0,2,1,4,1,2,7,1,1,1,1,1992,1,3,713,1,1,1,198,30,0,0,0,0,1,1,1,0,6,2010,1,1
1496,120,2,25,4835,1,3,1,1,1,4,1,7,3,3,5,1,7,5,2004,2005,1,1,1,1,1,0,2,1,2,3,1,3,2,1298,1,0,190,1488,1,1,1,1,1488,0,0,1488,1,0,2,0,2,1,2,6,1,1,2,1,2004,3,2,506,1,1,1,168,50,0,0,0,0,1,1,1,0,3,2010,1,1
1497,160,2,39,3515,1,1,4,1,1,3,1,7,3,3,5,2,7,5,2004,2004,1,1,2,2,1,0,2,1,2,1,1,2,7,0,1,0,840,840,1,1,1,1,840,840,0,1680,0,0,2,1,2,1,2,3,1,0,5,1,2004,1,2,588,1,1,1,0,111,0,0,0,0,1,1,1,0,1,2010,1,1
1498,160,2,30,3215,1,1,4,1,1,3,1,7,3,3,5,2,7,5,2004,2004,1,1,1,1,2,120,2,1,2,1,1,3,2,280,1,0,320,600,1,1,1,1,600,600,0,1200,0,0,2,1,2,1,2,4,1,0,5,2,2004,1,2,480,1,1,1,0,172,0,0,0,0,1,1,1,0,4,2010,6,1
1499,160,2,24,2544,1,1,4,1,1,3,1,7,3,3,4,2,7,5,2004,2005,1,1,1,1,1,0,2,1,2,1,1,2,2,368,3,42,190,600,1,1,1,1,600,600,0,1200,1,0,2,1,2,1,2,4,1,0,5,2,2004,1,2,480,1,1,1,0,172,0,0,0,0,1,1,1,0,2,2010,1,1
1500,160,2,24,2544,1,1,4,1,1,3,1,7,3,3,4,2,6,5,2005,2005,1,1,2,2,2,216,2,1,2,1,1,2,2,376,1,0,224,600,1,1,1,1,600,636,0,1236,1,0,2,1,2,1,2,4,1,0,5,2,2005,1,2,480,1,1,1,0,166,0,0,0,0,1,1,1,0,5,2010,1,1
1501,160,2,1,2980,1,3,4,1,1,1,1,7,3,3,5,2,6,5,2000,2000,1,1,1,1,2,1159,2,1,2,1,1,2,2,466,1,0,290,756,1,1,1,1,756,756,0,1512,1,0,2,1,2,1,2,5,1,0,5,2,2000,2,2,440,1,1,1,0,32,0,0,0,0,1,1,1,0,5,2010,1,1
1502,160,2,1,2403,1,3,1,1,1,2,1,7,3,3,5,2,7,5,2003,2003,1,1,2,2,1,0,2,1,2,1,1,2,2,244,1,0,286,530,1,1,1,1,530,550,0,1080,0,0,2,1,2,1,2,4,1,0,5,1,2003,1,2,496,1,1,1,0,50,0,0,0,0,1,1,1,0,6,2010,1,1
1503,20,2,57,12853,1,1,1,1,1,3,1,7,3,3,1,1,8,5,2010,2010,1,1,8,8,1,0,2,1,2,3,5,2,2,1032,1,0,610,1642,1,1,1,1,1418,0,0,1418,1,0,1,1,1,1,2,6,1,1,2,1,2010,1,3,852,1,1,1,160,192,0,224,0,0,1,1,1,0,4,2010,2,6
1504,60,2,68,7379,1,3,1,1,1,3,1,7,3,3,1,2,8,5,2000,2000,1,1,2,2,1,0,2,1,2,1,1,2,2,484,1,0,491,975,1,1,1,1,975,873,0,1848,1,0,2,1,3,1,2,7,1,1,1,1,2000,1,2,592,1,1,1,280,184,0,0,0,0,1,1,1,0,4,2010,1,1
1505,20,2,80,8000,1,3,4,1,1,3,1,7,3,3,1,1,7,5,2002,2002,1,1,2,2,1,0,2,1,2,1,1,2,2,833,1,0,659,1492,1,1,1,1,1492,0,0,1492,1,0,2,0,3,1,2,6,1,1,2,1,2002,1,2,596,1,1,1,277,137,0,0,0,0,1,1,1,0,4,2010,1,1
1506,20,1,1,10456,1,3,1,1,1,3,1,6,3,3,1,1,6,6,1967,1967,2,1,9,9,2,120,1,1,1,2,1,2,2,506,1,0,1323,1829,1,2,1,1,1829,0,0,1829,1,0,2,0,4,1,1,8,1,0,5,1,1967,1,2,535,1,1,1,0,76,0,0,0,0,1,1,1,0,5,2010,1,1
1507,60,1,80,10791,1,3,4,1,1,3,1,6,3,3,1,2,6,5,1993,1993,1,1,1,1,1,0,1,1,2,1,1,4,2,1137,1,0,143,1280,1,1,1,1,1280,1215,0,2495,1,0,2,1,4,1,2,9,1,1,1,1,1993,2,2,660,1,1,1,224,32,0,0,0,0,1,1,1,0,3,2010,1,1
1508,50,1,1,18837,1,3,1,1,1,3,1,6,3,3,1,3,6,5,1978,1978,1,1,1,1,1,0,1,1,2,1,1,4,1,687,5,46,491,1224,1,5,1,1,1287,604,0,1891,0,1,3,0,3,1,1,7,1,1,1,1,1978,1,2,678,1,1,1,0,69,0,0,0,0,1,1,1,0,4,2010,1,1
1509,60,1,80,9600,1,3,4,1,1,3,1,6,3,3,1,2,6,6,1971,1971,1,1,1,1,1,0,1,1,1,2,1,2,1,329,1,0,386,715,1,5,1,1,930,715,0,1645,0,0,1,2,4,1,1,7,1,0,5,1,1971,1,2,441,1,1,1,0,78,0,0,0,0,1,4,1,0,6,2010,1,1
1510,20,1,80,9600,1,3,4,1,1,3,1,12,3,3,1,1,5,5,1966,1966,2,1,2,2,2,172,1,1,1,2,1,2,6,698,1,0,534,1232,1,5,1,1,1232,0,0,1232,1,0,1,1,3,1,1,6,1,0,5,1,1966,1,2,490,1,1,1,0,224,0,0,0,0,1,1,1,0,4,2010,1,1
1511,20,1,90,9900,1,3,4,1,1,1,1,12,3,3,1,1,5,5,1966,1966,2,1,9,9,1,0,1,1,2,1,1,2,3,1059,1,0,150,1209,1,2,1,1,1209,0,0,1209,1,0,1,0,3,1,1,6,1,0,5,1,1966,1,2,504,1,1,1,0,0,120,0,0,0,1,1,1,0,4,2010,6,1
1512,20,1,88,9680,1,3,4,1,1,3,1,12,3,3,1,1,5,6,1967,1967,1,1,14,11,2,268,1,1,1,2,1,2,3,1010,1,0,500,1510,1,1,1,1,1510,0,0,1510,1,0,2,0,3,1,2,6,1,0,5,1,1967,1,2,517,1,1,1,0,40,0,0,204,0,1,3,1,0,4,2010,1,1
1513,80,1,1,10600,1,1,1,1,1,3,1,12,3,3,1,7,6,5,1964,1964,1,1,9,9,1,0,1,1,1,2,1,2,7,0,1,0,533,533,1,5,1,1,1131,644,0,1775,0,0,2,0,3,1,1,8,1,0,5,1,1964,2,2,480,1,1,1,0,172,0,0,0,0,1,1,1,0,5,2010,4,5
1514,90,1,98,13260,1,3,1,1,1,3,1,12,3,3,3,1,5,6,1962,2001,2,1,9,9,2,144,1,1,1,2,1,2,3,1500,1,0,228,1728,1,5,1,1,1728,0,0,1728,2,0,2,0,6,2,1,10,1,0,5,7,1,4,0,0,5,5,1,0,0,0,0,0,0,1,1,1,0,1,2010,8,2
1515,50,1,68,9724,1,3,4,1,1,3,1,12,3,3,1,3,5,7,1952,2002,1,1,1,1,2,265,2,1,1,2,1,2,4,670,1,0,470,1140,1,2,1,1,1929,532,0,2461,0,0,2,0,3,1,1,7,5,2,2,2,1994,2,2,400,1,1,1,0,0,0,0,0,0,1,4,1,0,3,2010,1,1
1516,50,1,120,17360,1,3,4,1,1,1,1,12,1,3,1,3,6,6,1949,1950,1,1,1,1,5,340,1,4,1,2,1,2,6,300,1,0,482,782,1,5,1,1,1019,537,0,1556,0,0,2,0,3,1,1,6,1,1,2,1,1949,2,2,470,1,1,1,0,0,150,0,0,0,1,1,1,0,1,2010,1,1
1517,85,1,75,11380,1,3,1,1,1,3,1,12,3,3,1,6,6,8,1966,2008,1,1,9,9,2,216,1,1,1,2,1,1,2,944,1,0,136,1080,1,2,1,1,1128,0,0,1128,1,0,1,0,2,1,2,5,1,1,2,1,1966,2,1,315,1,1,1,238,0,0,0,0,0,1,1,2,1500,1,2010,1,1
1518,90,1,70,8267,1,3,4,1,1,1,1,12,2,3,3,1,5,5,1958,1958,1,1,9,9,1,0,1,1,1,2,1,2,7,0,1,0,1604,1604,1,5,1,1,1604,0,0,1604,0,0,2,0,4,2,1,8,1,0,5,1,1958,2,2,576,1,1,1,42,0,0,0,0,0,1,1,1,0,3,2010,1,1
1519,20,1,70,8197,1,3,4,1,1,3,1,12,3,3,1,1,7,5,2003,2009,1,1,2,2,2,506,2,1,2,1,1,2,2,1188,1,0,292,1480,1,1,1,1,1480,0,0,1480,1,0,2,0,3,1,2,7,1,0,5,1,2003,1,2,620,1,1,1,252,73,0,0,0,0,1,2,2,300,2,2010,1,1
1520,20,1,1,8050,1,3,1,1,1,3,1,12,3,3,1,1,5,5,1959,1959,2,1,1,1,2,150,1,1,1,2,1,2,3,856,7,162,125,1143,1,5,1,1,1143,0,0,1143,1,0,1,0,3,1,1,6,1,0,5,1,1959,1,1,308,1,1,1,0,0,0,0,0,0,1,3,1,0,5,2010,1,1
1521,20,1,87,10725,1,3,1,1,1,3,1,12,3,3,1,1,5,5,1959,1959,2,1,1,1,2,91,1,1,1,2,1,2,6,936,1,0,270,1206,1,3,1,1,1206,0,0,1206,0,0,1,0,3,1,1,6,1,0,5,1,1959,1,1,312,1,1,1,0,21,0,0,0,0,1,1,1,0,5,2010,1,1
1522,20,1,80,10032,1,3,4,1,1,3,1,12,3,3,1,1,6,5,1959,1959,1,1,14,14,5,432,1,1,1,2,1,2,6,734,1,0,510,1244,1,1,1,1,1580,0,0,1580,1,0,1,1,3,1,1,6,1,2,2,1,1956,2,2,440,1,1,1,0,28,0,0,160,0,1,4,1,0,6,2010,1,1
1523,50,1,60,8382,1,3,4,1,1,3,1,12,3,3,1,3,4,5,1956,1956,1,1,1,1,1,0,1,1,1,2,1,2,7,0,1,0,832,832,1,5,1,3,832,505,0,1337,0,0,1,0,3,1,1,5,1,0,5,1,1956,2,1,263,1,1,1,0,0,0,0,0,0,1,1,1,0,2,2010,1,1
1524,20,1,60,10950,1,3,4,1,1,3,1,12,3,3,1,1,5,7,1952,1952,1,1,15,15,1,0,1,1,1,2,1,2,3,339,1,0,525,864,1,5,1,1,1064,0,0,1064,0,1,1,0,2,1,4,4,1,0,5,2,1952,2,1,318,1,1,1,0,0,0,0,0,0,1,1,1,0,5,2010,1,1
1525,20,1,119,10895,1,3,4,1,1,1,1,12,3,3,1,1,5,6,1955,1955,1,1,1,1,1,0,1,4,1,2,1,2,6,648,1,0,324,972,1,5,1,1,972,0,0,972,0,0,1,0,3,1,1,5,1,0,5,1,1955,2,1,305,1,1,1,0,0,205,0,0,0,1,4,1,0,6,2010,1,1
1526,190,1,70,13587,1,3,4,1,1,3,1,12,3,3,2,1,5,5,1958,1958,1,1,1,1,1,0,1,1,1,2,1,3,6,532,1,0,456,988,1,5,1,1,988,0,0,988,1,0,1,0,2,1,1,5,1,0,5,1,1958,2,1,264,1,1,1,0,0,0,0,0,0,1,1,1,0,4,2010,1,2
1527,30,1,65,7898,1,3,4,1,1,1,1,12,3,3,1,1,4,7,1920,1994,1,1,1,1,1,0,1,1,3,2,1,2,7,0,1,0,576,576,1,2,1,1,985,0,0,985,0,1,1,0,2,1,1,4,1,0,5,2,1989,2,2,676,1,1,2,0,0,0,0,0,0,1,1,1,0,4,2010,1,1
1528,50,1,60,8064,1,3,4,1,1,3,1,12,1,3,1,3,6,8,1948,2004,1,1,15,15,1,0,1,1,1,2,1,2,1,481,7,174,161,816,1,5,1,1,816,408,0,1224,1,0,1,0,3,1,1,5,1,0,5,2,1950,2,1,280,1,1,1,414,0,0,0,0,0,1,4,1,0,5,2010,1,1
1529,20,1,81,7635,1,3,1,1,1,1,1,12,3,3,1,1,5,6,1960,1960,1,1,6,14,1,0,1,1,1,2,1,2,6,588,5,350,237,1175,1,1,1,1,1175,0,0,1175,0,0,1,1,3,1,1,6,1,0,5,2,1960,1,2,484,1,1,1,0,0,0,0,0,0,1,1,1,0,6,2010,1,1
1530,20,1,80,9760,1,3,4,1,1,3,2,12,3,3,1,1,6,7,1963,1984,2,1,14,14,2,218,1,1,1,2,1,1,3,717,5,263,415,1395,1,5,1,1,1395,0,0,1395,1,0,1,0,2,1,1,7,2,1,1,1,1963,1,2,440,1,1,1,657,0,113,0,240,0,1,1,1,0,5,2010,1,1
1531,50,2,60,4800,1,3,4,1,1,1,1,8,3,3,1,3,4,5,1900,1954,2,1,14,14,2,771,1,1,2,2,1,2,1,48,1,0,661,709,1,5,1,1,1157,687,0,1844,1,0,1,0,3,1,1,9,5,2,2,4,1900,2,1,240,1,1,1,84,0,0,0,0,0,1,1,1,0,1,2010,4,2
1532,30,2,56,4485,1,2,4,1,1,3,1,8,1,3,1,1,5,7,1920,1950,1,1,14,14,1,0,1,1,2,2,1,2,3,579,1,0,357,936,1,5,1,1,936,0,0,936,1,0,1,0,2,1,1,5,1,1,2,7,1,4,0,0,5,5,3,51,0,135,0,0,0,1,2,1,0,5,2010,1,1
1533,20,2,69,5805,1,2,4,3,1,3,2,8,3,3,1,1,5,7,1957,1957,2,1,1,1,1,0,1,1,1,2,1,4,3,274,7,1073,0,1347,1,2,1,1,1347,0,0,1347,1,1,1,0,3,1,2,6,1,0,5,2,1957,2,2,551,1,1,1,0,0,0,0,0,0,1,1,1,0,6,2010,1,1
1534,45,2,50,6900,1,3,4,1,1,1,1,8,3,3,1,3,6,7,1938,2000,1,1,1,1,1,0,1,1,2,1,1,2,7,0,1,0,827,827,1,2,1,1,827,424,0,1251,0,0,1,0,3,1,4,6,1,0,5,2,1938,2,1,240,2,1,2,0,0,0,0,0,0,1,1,1,0,1,2010,1,1
1535,50,2,69,11851,1,3,4,1,1,3,1,8,1,3,1,3,5,7,1948,2009,1,1,2,2,1,0,1,4,3,2,1,2,3,780,1,0,247,1027,1,1,1,1,1027,606,0,1633,0,0,1,0,3,1,2,7,1,1,2,2,1948,2,1,240,1,1,1,0,100,126,0,0,0,1,1,1,0,6,2010,1,1
1536,50,2,1,8239,1,3,4,1,1,3,1,8,1,3,1,3,5,6,1920,1962,1,1,1,1,1,0,1,1,3,2,1,2,6,176,1,0,832,1008,1,5,1,1,1060,185,0,1245,0,0,1,0,3,1,1,6,1,0,5,2,1962,2,1,315,1,1,1,0,0,334,0,0,0,1,1,1,0,3,2010,1,1
1537,30,2,68,9656,1,3,4,1,1,3,1,8,3,3,1,1,2,2,1923,1970,1,1,3,3,1,0,1,3,3,4,3,2,7,0,1,0,678,678,1,5,2,1,832,0,0,832,0,0,1,0,2,1,1,5,1,1,2,2,1928,2,2,780,2,3,2,0,0,0,0,0,0,1,1,1,0,6,2010,1,2
1538,70,2,60,9600,1,2,4,1,1,1,1,8,3,3,1,2,8,9,1900,2003,1,1,14,14,1,0,2,4,3,2,1,2,7,0,1,0,930,930,3,5,2,1,930,636,0,1566,0,0,2,0,3,1,2,7,1,0,5,2,1930,2,1,288,1,1,1,54,228,246,0,0,0,1,1,1,0,4,2010,1,2
1539,70,2,50,9000,1,2,4,1,1,3,1,8,3,3,1,2,8,9,1890,2002,1,1,14,14,1,0,2,4,5,4,3,2,7,0,1,0,346,346,1,1,1,1,1157,1111,0,2268,0,0,3,0,3,1,2,7,1,0,5,2,2003,2,2,624,1,1,2,0,108,0,0,0,0,1,1,1,0,4,2010,1,1
1540,190,2,100,9045,1,3,4,1,1,3,1,8,3,3,2,2,5,3,1910,1950,1,1,1,1,1,0,1,3,3,2,1,4,7,0,1,0,840,840,4,3,2,2,1128,1128,0,2256,0,0,2,0,4,2,4,12,1,0,5,7,1,4,0,0,5,5,2,0,18,18,0,0,0,1,1,1,0,6,2010,1,2
1541,70,2,60,10560,1,3,4,1,1,3,1,8,3,3,1,2,6,7,1922,1994,1,1,14,14,1,0,1,1,1,4,1,2,6,283,1,0,455,738,1,1,1,1,868,602,0,1470,0,0,1,1,2,1,1,6,2,0,5,2,1970,2,2,624,1,1,1,0,0,0,0,0,0,1,1,1,0,6,2010,1,1
1542,50,2,53,5830,1,3,4,1,1,1,1,9,2,2,1,3,5,6,1950,1997,1,1,1,1,1,0,1,4,1,2,1,2,6,788,1,0,200,988,1,1,1,1,1030,582,0,1612,0,0,1,1,3,1,1,7,1,0,5,2,1950,2,1,363,1,1,1,0,0,0,0,0,0,1,2,1,0,3,2010,1,1
1543,75,1,1,7793,1,3,1,3,1,1,1,9,3,3,1,8,7,7,1922,2005,1,1,14,14,1,0,1,1,3,1,1,2,3,474,1,0,634,1108,1,5,2,3,1160,908,0,2068,0,0,1,1,3,1,2,8,1,1,2,2,1928,2,1,315,1,1,1,0,0,60,0,0,0,1,1,1,0,5,2010,1,1
